pickup_latitude,pickup_longitude,dropoff_latitude,dropoff_longitude,passenger_count,fare_amount
40.724834,-73.781739,40.560433,-73.973989,1,58.06
40.899650,-73.953248,40.569547,-73.852752,1,93.91
40.747314,-73.886335,40.611290,-74.022738,1,46.87
40.647938,-73.840230,40.762865,-74.000380,3,48.77
40.834780,-73.743470,40.609728,-73.837019,1,67.00
40.715737,-73.970599,40.793240,-73.844304,1,33.77
40.716672,-73.818342,40.637816,-73.949196,3,37.24
40.669944,-73.994778,40.746224,-73.926006,1,26.37
40.589917,-73.891211,40.640311,-73.963486,4,22.04
40.586501,-73.996464,40.807052,-73.806018,2,77.81
40.810685,-73.761284,40.699272,-73.728156,4,36.43
40.597498,-73.894547,40.587158,-73.773418,4,29.15
40.877201,-73.842890,40.609090,-73.966314,3,78.82
40.808151,-73.794150,40.728680,-73.874761,5,32.85
40.850104,-73.833165,40.600726,-73.765750,1,68.62
40.659825,-73.880786,40.810412,-73.971138,1,50.09
40.766568,-74.026554,40.704257,-73.868856,1,66.71
40.692326,-73.848221,40.880613,-73.722384,6,66.21
40.657894,-73.986404,40.718763,-73.953512,1,19.05
40.776837,-73.931084,40.866240,-74.005998,2,27.09
40.621622,-73.777440,40.832428,-73.895964,1,57.32
40.820375,-74.003539,40.579332,-73.742455,1,85.67
40.865342,-73.816978,40.841727,-73.723310,1,22.31
40.670302,-73.816511,40.821332,-73.840433,1,42.77
40.754496,-73.827123,40.571626,-73.851836,3,53.46
40.746144,-73.774422,40.781005,-73.974932,1,70.42
40.755194,-73.786694,40.704119,-73.810297,1,26.43
40.614294,-73.979960,40.692444,-73.903522,2,28.82
40.589255,-73.938142,40.805199,-73.816225,1,64.21
40.620566,-73.921041,40.705539,-73.757820,1,43.87
40.650603,-73.915124,40.626320,-73.884380,1,10.84
40.629759,-73.819784,40.885862,-74.029662,2,81.64
40.729520,-73.876247,40.684676,-73.898126,2,13.59
40.792880,-73.795350,40.811822,-73.763572,1,10.47
40.730980,-73.901811,40.810416,-73.964362,1,25.93
40.822338,-73.734287,40.699413,-73.778265,3,37.61
40.698145,-73.850006,40.819571,-73.943541,5,45.20
40.898965,-73.945231,40.775791,-73.946183,1,38.55
40.660435,-73.914814,40.699025,-73.790917,1,26.59
40.785432,-73.749600,40.879795,-73.939703,1,45.73
40.812152,-73.896013,40.619110,-73.965403,2,55.35
40.639206,-73.949033,40.760771,-73.883505,1,34.78
40.752680,-73.769583,40.627076,-73.859886,2,42.56
40.704046,-73.872282,40.811673,-73.834339,1,31.04
40.739204,-73.774098,40.895498,-73.726331,3,41.84
40.769691,-73.730329,40.577701,-73.777868,1,53.93
40.628201,-74.014529,40.780489,-73.890957,2,52.24
40.737278,-73.776116,40.808893,-73.729536,1,27.66
40.812764,-73.841376,40.881254,-73.812221,1,18.13
40.671054,-74.020634,40.870011,-73.821957,1,69.99
40.834334,-73.791629,40.675972,-73.977526,5,61.19
40.604386,-73.913063,40.596062,-73.735809,1,38.80
40.595908,-73.841563,40.710017,-73.731812,2,42.58
40.590488,-73.987160,40.560291,-73.741201,1,57.30
40.664554,-73.936348,40.613601,-73.839645,1,25.41
40.722043,-73.902897,40.673957,-73.745868,2,39.97
40.614334,-73.967056,40.759062,-73.918869,1,42.58
40.657468,-73.730342,40.868633,-73.859589,1,68.29
40.835353,-73.847830,40.802788,-73.867139,1,11.40
40.854703,-73.810420,40.621399,-73.758625,4,66.85
40.772017,-73.796836,40.561836,-73.844894,1,60.03
40.785773,-74.025149,40.732922,-74.017358,2,18.89
40.853293,-73.738101,40.696108,-73.885739,1,57.45
40.738565,-73.733528,40.634774,-73.795140,4,37.09
40.596817,-73.869395,40.630063,-74.001103,1,31.62
40.708715,-73.757211,40.568737,-73.988004,2,59.87
40.777260,-73.990961,40.668504,-73.993566,1,30.79
40.694279,-73.733868,40.580133,-73.927750,2,52.27
40.762850,-73.800168,40.644853,-73.919747,2,45.79
40.767442,-73.741117,40.772632,-73.910925,1,38.59
40.803026,-73.855673,40.633035,-73.734340,4,50.66
40.620717,-73.974463,40.686197,-73.937252,2,21.24
40.619895,-73.997000,40.728452,-73.846623,1,41.66
40.818331,-73.856689,40.570154,-74.014458,1,73.51
40.676941,-73.765211,40.607289,-73.910776,1,35.09
40.736272,-74.029644,40.638016,-73.898444,1,41.82
40.762112,-74.005332,40.834385,-73.901621,4,33.50
40.829056,-73.921296,40.885291,-73.881655,1,20.01
40.667095,-73.964229,40.809198,-73.740860,1,64.90
40.804622,-74.017239,40.725048,-73.892314,1,35.30
40.673606,-74.007862,40.602411,-74.001648,1,21.35
40.689052,-73.788009,40.618854,-73.727247,1,25.96
40.882548,-73.814013,40.804305,-73.833152,1,24.81
40.829074,-73.862204,40.879475,-73.856860,2,15.25
40.661383,-73.840036,40.777626,-73.881606,2,31.41
40.658733,-73.921787,40.757309,-73.921622,2,26.39
40.840939,-73.907403,40.809315,-73.855352,1,14.62
40.569887,-73.770967,40.745237,-73.825458,1,47.27
40.703227,-73.942129,40.692525,-73.930006,2,8.15
40.849388,-73.785792,40.883544,-73.927313,1,31.00
40.867261,-73.988465,40.757142,-73.903702,5,36.09
40.841536,-73.768624,40.786574,-73.863659,1,26.43
40.884069,-73.931399,40.766067,-73.787237,2,47.55
40.574480,-73.940872,40.869810,-73.900316,2,87.41
40.899235,-73.867231,40.631820,-73.871149,2,76.67
40.831337,-73.951020,40.780120,-73.817879,5,35.24
40.568401,-73.781707,40.603617,-73.988680,2,45.84
40.810221,-73.860459,40.759720,-73.796211,2,21.71
40.657426,-73.873818,40.757390,-73.730611,1,41.81
40.820874,-73.886304,40.801267,-73.734885,3,35.29
40.585100,-73.874812,40.794396,-73.738342,5,62.40
40.872910,-73.918782,40.560772,-73.829293,2,91.50
40.841932,-73.762449,40.680807,-73.958951,1,68.43
40.839316,-73.999382,40.671622,-73.795795,1,58.05
40.893989,-73.942947,40.832457,-73.985796,2,24.10
40.644458,-73.907554,40.803444,-73.843986,1,50.61
40.675360,-73.973278,40.821335,-73.804498,1,56.22
40.631774,-73.723551,40.812868,-74.024925,1,119.98
40.697212,-73.738575,40.723402,-73.964307,1,54.21
40.807810,-73.730394,40.839082,-73.922240,1,42.38
40.720311,-73.952990,40.568097,-73.866543,1,41.17
40.699231,-73.867290,40.593763,-73.770159,2,33.79
40.789058,-73.810335,40.885797,-73.786639,1,30.52
40.579825,-73.875795,40.760108,-73.803454,2,54.11
40.799086,-73.934023,40.807271,-73.819874,1,23.90
40.682455,-73.740675,40.626207,-73.821544,1,24.14
40.878480,-73.830553,40.808112,-73.787074,2,22.31
40.620082,-73.816253,40.583520,-73.837636,1,14.14
40.589020,-73.851189,40.875758,-73.885248,1,82.28
40.876493,-73.737313,40.581875,-73.779997,1,80.72
40.896396,-73.955656,40.836676,-73.903503,1,22.95
40.886463,-73.860515,40.696660,-73.900901,2,49.13
40.742914,-73.770350,40.847128,-73.870087,2,37.51
40.654734,-73.977019,40.704937,-73.943964,2,18.88
40.750090,-73.890045,40.816526,-73.992467,1,30.52
40.565576,-74.010050,40.883435,-74.009964,1,90.69
40.601487,-74.011569,40.610572,-73.886051,3,30.92
40.798349,-73.978517,40.690012,-73.894998,1,38.48
40.651126,-73.818545,40.653508,-73.793985,2,6.01
40.750859,-73.841889,40.679378,-73.883321,1,26.56
40.560647,-73.745853,40.889718,-73.752155,3,85.43
40.672046,-74.008560,40.772716,-73.848080,1,44.94
40.634132,-73.761770,40.742166,-73.786483,4,33.67
40.852959,-73.933134,40.578508,-73.955008,1,70.95
40.748783,-74.020805,40.703279,-73.810055,1,46.35
40.601450,-73.984007,40.718730,-74.017636,1,36.75
40.828597,-73.832017,40.721776,-74.023300,1,51.71
40.647669,-73.781844,40.899036,-73.977667,1,84.79
40.819391,-73.848450,40.828504,-73.860213,1,6.68
40.632422,-73.784360,40.852693,-73.746491,1,56.96
40.892028,-73.893923,40.619274,-73.850961,1,73.55
40.596379,-73.995087,40.601156,-73.838094,2,37.13
40.852736,-73.771971,40.777454,-73.866487,1,31.76
40.740686,-73.812300,40.893997,-73.907867,4,48.41
40.719244,-73.966058,40.670249,-73.948564,1,16.51
40.754715,-73.951208,40.665597,-73.769345,1,44.13
40.796410,-73.755725,40.629067,-73.901821,1,54.04
40.895389,-73.780656,40.639019,-73.973524,2,84.51
40.770165,-73.755045,40.630874,-73.876388,1,48.37
40.843300,-73.925676,40.810946,-73.885804,1,14.40
40.820689,-74.003104,40.688358,-73.824464,1,52.73
40.738880,-73.722366,40.678035,-74.014804,1,61.15
40.561726,-73.842111,40.864802,-73.914217,1,85.00
40.572281,-73.842513,40.840122,-73.951880,4,136.76
40.577298,-73.809510,40.560865,-73.866272,1,15.52
40.590520,-73.827031,40.801615,-73.950773,3,67.06
40.823444,-73.922966,40.685118,-73.981656,1,39.55
40.683445,-73.908237,40.609115,-73.777755,4,35.41
40.669604,-73.803553,40.753563,-73.888667,1,32.24
40.602020,-74.011543,40.650867,-73.736246,1,61.93
40.775400,-73.797575,40.707119,-73.985346,1,45.29
40.880094,-73.750249,40.591056,-74.027100,1,92.82
40.728331,-73.972116,40.709981,-73.973731,2,8.24
40.705590,-73.939746,40.695525,-73.900038,1,10.60
40.832008,-73.891163,40.717573,-73.879465,1,31.13
40.717862,-74.016986,40.634021,-73.765323,3,63.73
40.779336,-73.983493,40.680034,-73.881510,1,38.07
40.672506,-73.841483,40.740673,-73.986558,1,37.12
40.727922,-73.916943,40.808959,-74.004753,2,25.78
40.896630,-73.736433,40.812894,-73.776469,1,24.63
40.757819,-73.954530,40.759364,-73.764215,2,41.52
40.663889,-73.924132,40.796467,-74.024406,2,42.05
40.831605,-73.897254,40.803474,-73.803065,1,22.18
40.713267,-73.939190,40.760794,-73.740163,2,43.16
40.895239,-73.835609,40.684167,-74.004920,1,68.65
40.889429,-73.835593,40.605988,-73.918290,4,84.85
40.636499,-73.975067,40.709283,-73.971566,1,21.14
40.766820,-73.913701,40.680457,-73.821614,1,32.09
40.605391,-73.949755,40.867213,-73.837180,1,74.88
40.608900,-73.831773,40.759550,-73.861676,4,42.22
40.819647,-73.817414,40.758420,-73.745688,1,22.44
40.614683,-73.741941,40.564208,-73.957075,1,49.08
40.721995,-73.980511,40.762821,-73.963755,2,16.54
40.890798,-73.785001,40.725184,-73.741244,1,45.91
40.767375,-73.885219,40.607046,-73.841007,2,45.09
40.671211,-74.006162,40.824007,-73.924020,4,46.63
40.730329,-73.817351,40.640890,-73.933278,2,38.58
40.812628,-73.730124,40.598606,-73.886335,1,67.68
40.578942,-73.964142,40.661024,-73.849967,2,31.00
40.774272,-73.792428,40.607284,-73.834376,5,53.53
40.614534,-73.969134,40.593740,-73.747588,1,44.98
40.729578,-73.731582,40.592283,-73.996814,1,69.33
40.637990,-73.764799,40.577486,-73.897672,2,33.50
40.857652,-73.768741,40.787598,-73.825956,1,25.05
40.618968,-74.027736,40.630453,-73.886783,2,32.88
40.783396,-73.899316,40.762910,-73.837156,3,19.33
40.582667,-73.872802,40.748668,-73.762755,2,54.07
40.804031,-73.828965,40.583496,-73.932699,4,65.95
40.855968,-73.937672,40.646938,-73.998080,3,55.71
40.833937,-73.762867,40.720354,-73.770074,3,34.98
40.815929,-73.926512,40.731786,-73.884679,1,27.17
40.641587,-73.935125,40.745319,-73.925950,1,29.06
40.632367,-74.007862,40.693844,-73.857330,3,37.97
40.646254,-73.750539,40.777991,-73.960885,1,54.57
40.830921,-73.872099,40.584123,-73.951485,2,71.99
40.615753,-73.795836,40.582340,-73.800416,1,11.12
40.672641,-73.988082,40.888464,-73.776803,5,72.57
40.841944,-73.916979,40.805860,-73.859828,4,19.85
40.645255,-74.012233,40.749032,-73.895648,2,40.41
40.631306,-73.995843,40.578123,-73.767309,1,47.71
40.756269,-73.862912,40.624138,-73.930037,1,38.81
40.899210,-73.947217,40.612960,-73.722264,3,168.05
40.737072,-73.856563,40.668515,-73.942354,2,31.73
40.779766,-74.022847,40.772651,-74.008218,1,7.70
40.840712,-73.880538,40.731827,-73.756512,4,39.13
40.711364,-73.922795,40.855246,-73.839536,1,46.01
40.561608,-73.970097,40.886190,-74.023522,1,90.88
40.562602,-73.848199,40.645173,-73.774236,2,27.90
40.764157,-73.735616,40.802713,-73.842353,1,24.15
40.768713,-73.801155,40.728134,-73.762342,1,18.88
40.602761,-73.816993,40.722204,-73.967948,1,44.53
40.618613,-73.747833,40.677142,-73.866447,1,29.16
40.892262,-73.963598,40.583529,-73.854940,2,92.94
40.778417,-73.901292,40.571619,-73.948831,2,57.59
40.674601,-73.910683,40.737585,-73.981429,4,24.49
40.844856,-73.828097,40.625061,-73.815898,1,57.12
40.562185,-73.850231,40.878316,-73.916891,1,86.16
40.661274,-73.880816,40.778582,-73.960205,1,35.97
40.777313,-73.891506,40.613315,-73.847439,1,43.62
40.564944,-73.995759,40.632168,-73.792099,3,42.39
40.569831,-73.921390,40.601415,-73.793417,6,30.13
40.700901,-73.976892,40.876931,-74.025390,1,50.93
40.750329,-73.843947,40.849949,-73.904074,1,34.31
40.605947,-73.799425,40.665041,-74.001427,1,43.04
40.861578,-73.839694,40.708919,-73.903497,1,43.47
40.592211,-73.752785,40.690631,-73.793681,1,26.32
40.647030,-73.847413,40.718332,-73.892815,1,22.31
40.828062,-73.994023,40.644399,-73.806112,3,64.47
40.683262,-73.932683,40.841463,-73.818125,6,53.92
40.697736,-73.729658,40.851121,-73.762582,2,46.42
40.785492,-74.015218,40.759585,-73.952986,2,19.50
40.829347,-73.793339,40.801563,-73.757640,3,11.71
40.807367,-73.958161,40.893310,-73.750280,1,48.41
40.869735,-73.900169,40.839663,-73.901374,2,9.56
40.578071,-73.938289,40.611352,-73.893405,1,16.47
40.812428,-73.724959,40.648565,-73.766590,3,48.79
40.690790,-73.751395,40.798834,-73.946818,1,52.08
40.889319,-73.899343,40.633547,-74.004608,5,76.15
40.895547,-74.025668,40.785075,-73.782921,3,62.19
40.573603,-73.827044,40.788633,-73.898254,1,61.78
40.817396,-73.813389,40.842961,-73.842920,3,12.03
40.832829,-74.000732,40.734377,-73.769354,2,99.32
40.683922,-73.869786,40.562960,-73.989626,1,40.99
40.780977,-73.754282,40.808424,-73.742206,2,11.83
40.648711,-73.986518,40.653400,-73.975327,1,5.02
40.770218,-73.799764,40.877879,-74.009091,1,55.16
40.882913,-73.819427,40.623559,-73.866203,1,69.64
40.602167,-73.940460,40.883972,-73.943297,1,78.36
40.643641,-73.947195,40.660517,-73.736946,4,49.62
40.631967,-73.745701,40.769738,-73.759200,4,43.92
40.710363,-73.732771,40.735401,-73.968404,1,49.16
40.899262,-73.776578,40.835597,-73.820214,3,23.33
40.565424,-74.007552,40.735740,-73.744009,1,67.69
40.830580,-73.992848,40.798137,-74.017199,2,11.54
40.800830,-73.780260,40.782508,-73.968683,3,42.91
40.813369,-73.872639,40.804874,-73.913645,1,9.30
40.565813,-73.855957,40.662308,-73.887221,1,28.06
40.780593,-73.889950,40.569132,-73.875440,1,57.92
40.828963,-73.829712,40.707364,-73.918680,1,36.70
40.731769,-73.759457,40.711846,-73.865803,1,22.49
40.642527,-73.763821,40.668521,-73.772504,3,11.83
40.820246,-73.843525,40.742616,-73.919642,1,30.68
40.866443,-73.940559,40.787193,-73.759169,2,45.37
40.719097,-73.862348,40.748931,-73.831497,2,12.46
40.759363,-74.020179,40.625381,-73.868857,2,51.46
40.827018,-73.831376,40.881086,-74.012082,1,44.85
40.706159,-73.923064,40.792677,-73.862104,1,30.10
40.563569,-73.818702,40.630625,-73.993180,4,41.61
40.614062,-73.883319,40.775934,-73.743103,2,54.13
40.689187,-73.726841,40.754163,-73.839183,2,32.14
40.822773,-73.880912,40.682109,-74.013433,4,45.16
40.749334,-73.994723,40.778390,-73.984764,3,13.85
40.721414,-73.774096,40.779970,-73.833281,1,20.60
40.610953,-73.931472,40.865981,-73.816963,2,78.62
40.566273,-73.816969,40.845835,-73.748918,2,75.44
40.808963,-73.941947,40.689680,-73.783092,1,42.98
40.704719,-73.761902,40.662159,-73.792974,1,15.04
40.585616,-73.962813,40.763759,-73.814715,5,60.62
40.738579,-73.738618,40.606107,-73.725082,1,38.48
40.652490,-73.998348,40.882348,-73.831054,1,76.14
40.655446,-74.001691,40.685967,-73.850944,2,36.85
40.891628,-74.008219,40.574969,-73.851145,2,92.86
40.613295,-73.753013,40.607117,-73.808893,1,12.53
40.888464,-73.762612,40.763804,-73.774126,1,35.91
40.822548,-73.776346,40.701308,-73.728089,1,34.73
40.623562,-73.724107,40.726871,-73.964987,1,50.97
40.851859,-73.897427,40.842735,-73.978389,1,18.22
40.892467,-73.895657,40.883290,-73.959098,4,19.91
40.841551,-73.784704,40.702983,-73.859613,1,41.88
40.702285,-73.976540,40.819548,-73.728027,1,106.91
40.790782,-73.826886,40.635217,-73.730502,1,44.74
40.572217,-73.810872,40.698030,-74.002386,5,52.96
40.792579,-73.848141,40.590627,-73.794332,2,58.71
40.715259,-73.781483,40.864627,-73.893089,1,43.25
40.571195,-73.981614,40.885895,-73.910335,1,83.68
40.658577,-73.950000,40.658577,-73.964429,2,6.82
40.833420,-73.963359,40.592499,-73.836550,1,68.75
40.596939,-73.879444,40.765352,-73.798455,1,45.51
40.638116,-74.009987,40.782123,-73.742482,2,66.88
40.719137,-73.868260,40.680969,-73.778979,2,24.03
40.665676,-73.918164,40.619050,-74.026461,2,32.99
40.560146,-73.826976,40.868774,-73.977808,2,90.99
40.744955,-73.795892,40.698357,-73.777576,1,14.71
40.823846,-73.803750,40.684657,-73.835855,1,39.46
40.709905,-73.877937,40.847085,-73.822866,1,44.14
40.667377,-73.969365,40.702799,-73.864526,1,30.15
40.606377,-73.849954,40.752784,-73.945322,3,45.49
40.570186,-73.908769,40.601969,-73.899596,1,20.05
40.673092,-73.826843,40.713361,-73.919795,2,25.09
40.802065,-73.749034,40.577860,-73.789795,2,56.62
40.664770,-73.852378,40.712938,-73.909580,1,21.28
40.692424,-73.897413,40.721886,-73.948333,1,13.85
40.567402,-73.782641,40.655206,-74.025691,1,59.48
40.840753,-73.924496,40.617726,-73.764286,1,72.54
40.604144,-73.825209,40.712312,-74.027471,4,57.10
40.658546,-73.917246,40.708124,-73.858564,3,40.36
40.808801,-73.837977,40.714010,-73.844393,4,29.44
40.801963,-73.926097,40.585699,-74.022337,3,64.83
40.577732,-73.803904,40.864487,-74.027803,3,94.23
40.759839,-73.956226,40.586293,-73.824076,1,55.53
40.629134,-73.729331,40.583702,-73.788148,1,17.18
40.742078,-73.909543,40.697396,-73.741509,1,40.92
40.844634,-73.816819,40.861833,-73.733609,1,21.15
40.879642,-73.756730,40.605053,-73.948551,1,85.79
40.884824,-73.758584,40.802404,-73.852745,1,31.23
40.854087,-73.785010,40.888264,-73.865508,1,20.11
40.607945,-73.922872,40.604823,-73.794975,2,28.25
40.606590,-73.969589,40.619748,-73.788692,2,41.45
40.834658,-73.787547,40.649210,-73.770230,1,52.69
40.783893,-73.737031,40.698391,-73.721783,1,24.37
40.583734,-73.935055,40.805827,-74.018339,1,67.90
40.652110,-73.890712,40.592016,-73.822176,1,24.18
40.705924,-73.829979,40.635714,-73.859510,1,21.34
40.563516,-73.773894,40.734921,-74.012446,1,73.42
40.838930,-74.015086,40.719500,-73.833442,1,51.17
40.676431,-73.808728,40.860008,-74.002010,1,68.64
40.669080,-73.833956,40.600484,-73.931491,1,29.07
40.835931,-74.017798,40.609806,-73.812786,1,78.46
40.743522,-73.849027,40.611279,-73.780969,5,39.43
40.645029,-73.822650,40.593433,-73.863117,1,16.63
40.879759,-74.014818,40.563714,-73.815333,1,91.95
40.691638,-73.859915,40.797088,-73.867587,4,30.21
40.779509,-73.780435,40.735278,-73.773055,1,12.93
40.719170,-73.954529,40.598208,-73.916191,4,38.94
40.835291,-74.013695,40.595988,-73.800272,2,76.08
40.863424,-73.896330,40.653997,-73.896351,4,59.52
40.668867,-73.737064,40.705516,-73.827555,5,22.34
40.809959,-73.790966,40.673308,-73.906606,5,44.96
40.673457,-73.989745,40.567751,-73.794790,2,55.69
40.881970,-73.959229,40.602449,-73.747566,2,92.30
40.684788,-73.726488,40.646386,-73.958523,1,53.73
40.680297,-73.861817,40.655123,-73.794008,1,17.83
40.745417,-73.760164,40.706714,-73.907482,3,35.90
40.712682,-73.982208,40.694857,-73.805701,1,39.08
40.626996,-73.768195,40.563868,-73.774165,1,18.50
40.820361,-73.863944,40.599201,-73.809009,1,61.27
40.695500,-73.732425,40.567590,-73.993803,1,65.74
40.649336,-73.933029,40.766984,-73.962414,2,34.92
40.844513,-73.944409,40.857791,-73.795392,1,32.89
40.738907,-73.859262,40.896811,-73.866146,2,43.03
40.673369,-73.757391,40.683132,-74.001621,2,52.78
40.575493,-73.786589,40.765516,-73.841946,1,57.46
40.774899,-73.949316,40.826489,-73.755371,4,44.50
40.605771,-73.883780,40.848473,-73.894810,1,68.06
40.789233,-73.889359,40.640194,-73.952480,1,43.16
40.841991,-73.977260,40.850736,-73.861634,1,24.84
40.725949,-73.994590,40.580490,-73.792457,4,62.61
40.636103,-73.909921,40.852262,-73.831372,1,60.36
40.717756,-73.826809,40.751600,-73.787240,1,11.48
40.832834,-73.908492,40.664059,-73.919122,2,50.59
40.560347,-73.909918,40.753746,-73.882725,1,55.85
40.859846,-73.986785,40.750669,-73.886140,1,34.22
40.573352,-73.809008,40.680927,-74.017674,1,54.00
40.718695,-73.767040,40.589436,-73.794918,2,42.15
40.707863,-73.877394,40.709558,-73.838614,4,12.65
40.677241,-73.864528,40.642128,-73.816617,1,16.52
40.825830,-73.728734,40.833658,-73.732370,2,5.48
40.637247,-74.006510,40.701666,-73.800560,2,48.69
40.686202,-73.730687,40.881995,-73.728668,2,56.19
40.782620,-73.991703,40.839971,-73.731538,1,56.13
40.721393,-73.961175,40.733513,-73.838568,1,28.23
40.635582,-73.767280,40.815699,-73.953648,2,64.27
40.727688,-73.970078,40.702343,-73.953384,2,10.62
40.566707,-73.934890,40.581858,-73.996529,2,18.76
40.694620,-74.014589,40.834810,-73.923157,3,40.29
40.895053,-73.742162,40.816670,-73.851439,2,30.93
40.766659,-73.877140,40.792749,-73.901560,1,8.26
40.820420,-73.842736,40.607593,-73.780612,1,61.91
40.849209,-73.960964,40.574341,-73.738518,1,91.22
40.640861,-73.848302,40.827268,-73.844395,3,52.67
40.866294,-73.921292,40.680776,-73.879060,1,58.24
40.591882,-73.813251,40.799513,-73.948524,2,65.72
40.863562,-73.758208,40.661837,-73.884430,1,60.93
